id,timestamp,market_id,market_name,token_id,outcome,price,bid,ask,spread,volume_24h,bid_depth,ask_depth,created_at
46575,1771923965,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17664,17730,
46565,1771923905,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18894,18894,
46567,1771923905,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17664,17730,
46557,1771923845,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18894,18894,
46559,1771923845,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17664,17730,
46549,1771923785,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18894,18894,
46551,1771923785,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17664,17730,
46535,1771923725,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18894,18894,
46537,1771923725,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17664,17730,
46543,1771923725,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17664,17730,
